ID,SID,Gender,Vowel,Condition,Rating
3,m4,male,i,estimated,18
3,m4,male,i,anchor,89
3,m1,male,o,harmonic,62
3,m1,male,o,reference,100
3,m1,male,o,synthesized,53
3,m1,male,o,anchor,80
3,m1,male,o,estimated,65
3,f6,female,a,reference,100
3,f6,female,a,estimated,84
3,f6,female,a,anchor,15
3,f6,female,a,synthesized,79
3,f6,female,a,harmonic,87
4,m8,male,i,synthesized,43
4,m8,male,i,harmonic,82
4,m8,male,i,estimated,58
4,m8,male,i,anchor,35
4,m8,male,i,reference,100
4,m4,male,i,anchor,17
4,m4,male,i,reference,100
4,m4,male,i,harmonic,26
4,m4,male,i,synthesized,47
4,m4,male,i,estimated,35
4,f6,female,a,estimated,44
4,f6,female,a,synthesized,33
4,f6,female,a,harmonic,71
4,f6,female,a,anchor,20
4,f6,female,a,reference,100
4,m8,male,o,reference,100
4,m8,male,o,harmonic,54
4,m8,male,o,synthesized,21
4,m8,male,o,anchor,41
4,m8,male,o,estimated,36
4,f4,female,i,anchor,17
4,f4,female,i,reference,100
4,f4,female,i,synthesized,43
4,f4,female,i,harmonic,63
4,f4,female,i,estimated,37
4,m1,male,o,reference,100
4,m1,male,o,synthesized,30
4,m1,male,o,anchor,14
4,m1,male,o,estimated,41
4,m1,male,o,harmonic,61
4,f1,female,o,synthesized,61
4,f1,female,o,reference,100
4,f1,female,o,harmonic,43
4,f1,female,o,estimated,35
4,f1,female,o,anchor,17
4,f4,female,o,anchor,47
4,f4,female,o,estimated,18
4,f4,female,o,synthesized,35
4,f4,female,o,reference,100
4,f4,female,o,harmonic,63
4,m1,male,i,anchor,21
4,m1,male,i,estimated,30
4,m1,male,i,reference,100
4,m1,male,i,harmonic,51
4,m1,male,i,synthesized,37
4,f1,female,a,anchor,13
4,f1,female,a,synthesized,23
4,f1,female,a,estimated,46
4,f1,female,a,reference,100
4,f1,female,a,harmonic,37
4,m8,male,a,synthesized,55
4,m8,male,a,harmonic,100
4,m8,male,a,estimated,68
4,m8,male,a,anchor,23
4,m8,male,a,reference,43
4,m2,male,i,estimated,42
4,m2,male,i,reference,100
4,m2,male,i,harmonic,65
4,m2,male,i,anchor,45
4,m2,male,i,synthesized,31
4,f8,female,o,synthesized,57
4,f8,female,o,reference,100
4,f8,female,o,anchor,24
4,f8,female,o,estimated,40
4,f8,female,o,harmonic,75
4,f5,female,a,anchor,25
4,f5,female,a,reference,100
4,f5,female,a,estimated,34
4,f5,female,a,synthesized,49
4,f5,female,a,harmonic,77
4,m5,male,i,harmonic,74
4,m5,male,i,synthesized,53
4,m5,male,i,anchor,17
4,m5,male,i,reference,100
4,m5,male,i,estimated,32
4,f8,female,a,anchor,40
4,f8,female,a,synthesized,23
4,f8,female,a,harmonic,56
4,f8,female,a,reference,100
4,f8,female,a,estimated,45
4,m5,male,a,anchor,13
4,m5,male,a,reference,100
4,m5,male,a,synthesized,33
4,m5,male,a,harmonic,83
4,m5,male,a,estimated,42
4,f6,female,i,anchor,19
4,f6,female,i,reference,100
4,f6,female,i,synthesized,45
4,f6,female,i,estimated,62
4,f6,female,i,harmonic,83
4,f4,female,a,reference,100
4,f4,female,a,estimated,50
4,f4,female,a,synthesized,28
4,f4,female,a,anchor,43
4,f4,female,a,harmonic,73
4,m1,male,a,harmonic,82
4,m1,male,a,estimated,17
4,m1,male,a,anchor,52
4,m1,male,a,synthesized,30
4,m1,male,a,reference,99
4,m5,male,o,reference,100
4,m5,male,o,anchor,29
4,m5,male,o,synthesized,17
4,m5,male,o,harmonic,77
4,m5,male,o,estimated,43
4,f5,female,i,reference,100
4,f5,female,i,harmonic,86
4,f5,female,i,anchor,19
4,f5,female,i,synthesized,46
4,f5,female,i,estimated,43
4,m2,male,o,estimated,9
4,m2,male,o,harmonic,77
4,m2,male,o,anchor,48
4,m2,male,o,reference,100
4,m2,male,o,synthesized,25
4,f6,female,o,harmonic,53
4,f6,female,o,estimated,41
4,f6,female,o,anchor,19
4,f6,female,o,reference,100
4,f6,female,o,synthesized,64
4,m4,male,a,synthesized,48
4,m4,male,a,estimated,30
4,m4,male,a,harmonic,67
4,m4,male,a,anchor,22
4,m4,male,a,reference,100
