ID,SID,Gender,Vowel,Condition,Rating
28,m8,male,o,harmonic,-26
28,f6,female,o,harmonic,-5
28,f4,female,a,harmonic,0
28,m4,male,i,harmonic,-49
28,m4,male,o,harmonic,-75
28,m1,male,i,harmonic,-45
28,f1,female,i,harmonic,-42
28,f5,female,a,harmonic,0
28,f6,female,i,harmonic,0
28,m1,male,a,harmonic,-29
29,f8,female,i,harmonic,-9
29,f1,female,a,harmonic,-41
29,m4,male,i,harmonic,-22
29,m8,male,o,harmonic,0
29,f6,female,a,harmonic,-27
29,m2,male,a,harmonic,0
29,f5,female,o,harmonic,-33
29,m5,male,a,harmonic,-17
29,m2,male,o,harmonic,-26
29,m2,male,i,harmonic,3
29,f6,female,i,harmonic,0
29,f4,female,o,harmonic,-30
29,m1,male,o,harmonic,-17
29,f1,female,o,harmonic,-58
29,m8,male,i,harmonic,0
29,m5,male,i,harmonic,-28
29,f6,female,o,harmonic,0
29,f8,female,o,harmonic,31
29,m4,male,o,harmonic,-9
29,m1,male,a,harmonic,-63
29,f8,female,a,harmonic,-39
29,f5,female,i,harmonic,0
29,f4,female,i,harmonic,-17
29,f5,female,a,harmonic,0
29,f4,female,a,harmonic,0
29,m1,male,i,harmonic,-47
29,f1,female,i,harmonic,-13
29,m4,male,a,harmonic,-32
29,m8,male,a,harmonic,0
29,m5,male,o,harmonic,5
30,m1,male,o,harmonic,-26
30,m8,male,i,harmonic,-11
30,f6,female,o,harmonic,-50
30,f1,female,a,harmonic,-25
30,m4,male,a,harmonic,38
30,m5,male,a,harmonic,-27
30,m8,male,a,harmonic,27
30,m8,male,o,harmonic,12
30,m2,male,o,harmonic,16
30,f5,female,o,harmonic,7
30,f5,female,a,harmonic,-45
30,f6,female,i,harmonic,-9
30,f8,female,o,harmonic,-18
30,m2,male,i,harmonic,-14
30,f4,female,a,harmonic,-23
30,f6,female,a,harmonic,-43
30,f1,female,i,harmonic,-45
30,f4,female,i,harmonic,-15
30,m5,male,o,harmonic,-10
30,m4,male,i,harmonic,-17
30,m2,male,a,harmonic,-18
30,m4,male,o,harmonic,-36
30,m1,male,i,harmonic,-17
30,m5,male,i,harmonic,-43
30,f1,female,o,harmonic,-32
30,f4,female,o,harmonic,-52
30,f8,female,i,harmonic,-55
30,f5,female,i,harmonic,-32
30,f8,female,a,harmonic,-25
30,m1,male,a,harmonic,15
31,f5,female,o,harmonic,0
31,f4,female,i,harmonic,-16
31,m2,male,o,harmonic,-15
31,m8,male,i,harmonic,-19
31,f6,female,o,harmonic,12
31,f1,female,o,harmonic,-22
31,f8,female,i,harmonic,-10
31,f8,female,a,harmonic,17
31,f1,female,a,harmonic,-19
31,f4,female,a,harmonic,-13
31,m4,male,i,harmonic,-27
31,m1,male,a,harmonic,-21
31,m5,male,a,harmonic,-17
31,m5,male,o,harmonic,47
31,m8,male,o,harmonic,15
31,m4,male,a,harmonic,-20
31,f6,female,i,harmonic,-9
31,m8,male,a,harmonic,-16
31,m4,male,o,harmonic,-29
31,f6,female,a,harmonic,-26
31,f1,female,i,harmonic,-21
31,m1,male,i,harmonic,-17
31,m2,male,i,harmonic,-26
31,m2,male,a,harmonic,-17
31,m5,male,i,harmonic,-25
31,f5,female,i,harmonic,-20
31,m1,male,o,harmonic,-21
31,f5,female,a,harmonic,0
31,f8,female,o,harmonic,-29
31,f4,female,o,harmonic,-41
32,m5,male,a,harmonic,-36
32,m8,male,a,harmonic,-38
32,m5,male,o,harmonic,-31
32,f1,female,i,harmonic,-34
32,m1,male,o,harmonic,-37
32,m1,male,a,harmonic,10
32,f6,female,o,harmonic,-17
32,m8,male,i,harmonic,-34
32,f1,female,o,harmonic,-28
32,m2,male,a,harmonic,50
32,m4,male,a,harmonic,24
32,m4,male,o,harmonic,-15
32,f6,female,a,harmonic,-39
32,m1,male,i,harmonic,-38
32,f8,female,i,harmonic,-21
32,f6,female,i,harmonic,6
32,f1,female,a,harmonic,-21
32,m8,male,o,harmonic,-18
32,f8,female,a,harmonic,-52
32,f4,female,o,harmonic,-28
32,m4,male,i,harmonic,-44
32,f5,female,i,harmonic,-15
32,f4,female,a,harmonic,-6
32,f5,female,o,harmonic,-16
32,f5,female,a,harmonic,-19
32,m2,male,o,harmonic,-20
32,f4,female,i,harmonic,-21
32,m2,male,i,harmonic,40
32,f8,female,o,harmonic,-17
32,m5,male,i,harmonic,-29
33,m2,male,a,harmonic,2
33,f6,female,a,harmonic,-35
33,m5,male,a,harmonic,-26
33,f4,female,o,harmonic,-34
33,f6,female,o,harmonic,-22
33,f8,female,a,harmonic,-41
33,m1,male,i,harmonic,-17
33,m1,male,o,harmonic,-20
33,f5,female,a,harmonic,-2
33,f1,female,a,harmonic,-17
33,m1,male,a,harmonic,-6
33,f8,female,i,harmonic,-24
33,f1,female,i,harmonic,-45
33,m4,male,a,harmonic,-8
33,m8,male,o,harmonic,-16
33,m4,male,i,harmonic,-33
33,m2,male,i,harmonic,-13
33,f5,female,i,harmonic,-1
33,f6,female,i,harmonic,1
33,f4,female,i,harmonic,-32
33,f5,female,o,harmonic,-8
33,m2,male,o,harmonic,-24
33,m5,male,o,harmonic,-28
33,f1,female,o,harmonic,-28
33,m5,male,i,harmonic,-13
33,m8,male,a,harmonic,-16
33,m4,male,o,harmonic,-48
33,f8,female,o,harmonic,-15
33,f4,female,a,harmonic,-26
33,m8,male,i,harmonic,-1
1,f1,female,o,estimated,-28
1,m4,male,o,estimated,-38
1,f5,female,a,estimated,-28
1,f4,female,i,estimated,-39
1,f8,female,o,estimated,-39
1,m1,male,i,estimated,-29
1,m1,male,o,estimated,1
1,f1,female,a,estimated,-9
1,f8,female,i,estimated,-52
1,m8,male,o,estimated,-32
1,f6,female,i,estimated,-30
1,m4,male,i,estimated,-49
1,f1,female,i,estimated,13
1,m1,male,a,estimated,-67
1,m4,male,a,estimated,-36
1,m5,male,i,estimated,-28
1,f5,female,o,estimated,7
1,m2,male,i,estimated,-59
1,m5,male,o,estimated,-32
1,f5,female,i,estimated,39
1,m8,male,a,estimated,3
1,f6,female,a,estimated,9
1,f4,female,a,estimated,17
1,f4,female,o,estimated,15
1,m2,male,o,estimated,-72
1,f6,female,o,estimated,-15
1,m5,male,a,estimated,-45
1,m2,male,a,estimated,-22
1,m8,male,i,estimated,-5
1,f8,female,a,estimated,-39
2,f5,female,o,estimated,6
2,f1,female,a,estimated,-60
2,f6,female,i,estimated,6
2,m5,male,o,estimated,-20
2,m8,male,i,estimated,23
2,m4,male,a,estimated,-28
2,f5,female,a,estimated,0
2,m2,male,a,estimated,-24
2,m1,male,o,estimated,-56
2,f1,female,i,estimated,-32
2,m4,male,o,estimated,-22
2,f6,female,a,estimated,-3
2,f5,female,i,estimated,0
2,f8,female,i,estimated,0
2,m5,male,i,estimated,-71
2,m8,male,o,estimated,19
2,m5,male,a,estimated,0
2,f4,female,a,estimated,24
2,m1,male,a,estimated,19
2,m2,male,i,estimated,-62
2,f6,female,o,estimated,21
2,m8,male,a,estimated,11
2,m4,male,i,estimated,18
2,f4,female,i,estimated,-37
2,f4,female,o,estimated,17
2,f8,female,o,estimated,0
2,f8,female,a,estimated,-35
2,f1,female,o,estimated,-14
2,m1,male,i,estimated,-15
2,m2,male,o,estimated,-33
3,f6,female,o,estimated,-36
3,m8,male,a,estimated,-16
3,f6,female,i,estimated,-53
3,m4,male,a,estimated,-18
3,f8,female,a,estimated,-20
3,f1,female,i,estimated,19
3,f8,female,i,estimated,-38
3,f5,female,o,estimated,-16
3,m2,male,i,estimated,-9
3,f1,female,o,estimated,0
3,m5,male,i,estimated,-54
3,m4,male,o,estimated,-68
3,m2,male,o,estimated,-60
3,m8,male,o,estimated,-61
3,f4,female,i,estimated,-9
3,m1,male,i,estimated,-41
3,m5,male,o,estimated,-63
3,f5,female,a,estimated,-12
3,f4,female,a,estimated,-5
3,m5,male,a,estimated,-57
3,m2,male,a,estimated,-21
3,f5,female,i,estimated,-19
3,f1,female,a,estimated,-57
3,f8,female,o,estimated,-66
3,f4,female,o,estimated,-33
3,m1,male,a,estimated,-65
3,m8,male,i,estimated,-22
3,m4,male,i,estimated,-49
3,m1,male,o,estimated,3
3,f6,female,a,estimated,-3
4,m8,male,i,estimated,-24
4,m4,male,i,estimated,9
4,f6,female,a,estimated,-27
4,m8,male,o,estimated,-18
4,f4,female,i,estimated,-26
4,m1,male,o,estimated,-20
4,f1,female,o,estimated,-8
4,f4,female,o,estimated,-45
4,m1,male,i,estimated,-21
4,f1,female,a,estimated,9
4,m8,male,a,estimated,-32
4,m2,male,i,estimated,-23
4,f8,female,o,estimated,-35
4,f5,female,a,estimated,-43
4,m5,male,i,estimated,-42
4,f8,female,a,estimated,-11
4,m5,male,a,estimated,-41
4,f6,female,i,estimated,-21
4,f4,female,a,estimated,-23
4,m1,male,a,estimated,-65
4,m5,male,o,estimated,-34
4,f5,female,i,estimated,-43
4,m2,male,o,estimated,-68
4,f6,female,o,estimated,-12
4,m4,male,a,estimated,-37
4,f5,female,o,estimated,-29
4,f1,female,i,estimated,-39
4,m4,male,o,estimated,-39
4,f8,female,i,estimated,-18
4,m2,male,a,estimated,-27
5,m4,male,a,estimated,21
5,m5,male,o,estimated,4
5,f8,female,o,estimated,-38
5,f6,female,i,estimated,-9
5,f4,female,a,estimated,-30
5,f5,female,a,estimated,-2
5,m1,male,a,estimated,-50
5,m4,male,o,estimated,-32
5,m2,male,i,estimated,-21
5,f1,female,i,estimated,6
5,f6,female,a,estimated,-40
5,m8,male,o,estimated,-49
5,m8,male,a,estimated,2
5,m1,male,i,estimated,55
5,f8,female,a,estimated,-20
5,f6,female,o,estimated,-17
5,m4,male,i,estimated,14
5,m5,male,i,estimated,-18
5,m2,male,a,estimated,-16
5,f5,female,i,estimated,-9
5,m1,male,o,estimated,0
5,m5,male,a,estimated,4
5,f4,female,o,estimated,12
5,f8,female,i,estimated,-15
5,m8,male,i,estimated,8
5,f4,female,i,estimated,-28
5,m2,male,o,estimated,-48
5,f5,female,o,estimated,12
5,f1,female,a,estimated,-28
5,f1,female,o,estimated,-1
6,m8,male,o,estimated,-8
6,m5,male,i,estimated,-33
6,m4,male,o,estimated,-62
6,m5,male,o,estimated,-20
6,m1,male,a,estimated,-57
6,m5,male,a,estimated,-46
6,m2,male,a,estimated,-38
6,f4,female,o,estimated,8
6,f8,female,a,estimated,10
6,f8,female,i,estimated,21
6,f4,female,i,estimated,-26
6,f5,female,i,estimated,2
6,m2,male,i,estimated,-13
6,f6,female,a,estimated,-52
6,m4,male,a,estimated,-29
6,m2,male,o,estimated,-58
6,f6,female,i,estimated,-3
6,f8,female,o,estimated,-35
6,m1,male,i,estimated,-30
6,f6,female,o,estimated,6
6,m8,male,a,estimated,-39
6,f5,female,o,estimated,-11
6,f5,female,a,estimated,36
6,f1,female,o,estimated,-26
6,m4,male,i,estimated,-6
6,f1,female,i,estimated,-18
6,f4,female,a,estimated,35
6,m1,male,o,estimated,-25
6,f1,female,a,estimated,-4
6,m8,male,i,estimated,-46
7,m5,male,i,estimated,-16
7,m1,male,o,estimated,-23
7,m8,male,o,estimated,-18
7,f4,female,i,estimated,-43
7,m2,male,i,estimated,-49
7,f4,female,a,estimated,37
7,f6,female,o,estimated,42
7,f4,female,o,estimated,5
7,m8,male,i,estimated,-18
7,m1,male,a,estimated,-41
7,f1,female,a,estimated,-5
7,m2,male,a,estimated,-48
7,f1,female,i,estimated,-72
7,f8,female,a,estimated,-59
7,m5,male,o,estimated,-36
7,m8,male,a,estimated,-30
7,f8,female,i,estimated,-49
7,m1,male,i,estimated,-12
7,f6,female,i,estimated,-73
7,f5,female,o,estimated,-2
7,f6,female,a,estimated,30
7,f1,female,o,estimated,13
7,m4,male,a,estimated,-58
7,f8,female,o,estimated,-37
7,f5,female,i,estimated,-69
7,m2,male,o,estimated,-64
7,f5,female,a,estimated,-2
7,m5,male,a,estimated,-59
7,m4,male,i,estimated,-30
7,m4,male,o,estimated,-12
8,f6,female,a,estimated,-22
8,m8,male,i,estimated,-11
8,m1,male,a,estimated,-64
8,m5,male,o,estimated,-49
8,f1,female,a,estimated,10
8,m1,male,o,estimated,-6
8,m4,male,i,estimated,-33
8,f8,female,i,estimated,-58
8,f6,female,o,estimated,-13
8,f1,female,o,estimated,-24
8,f8,female,o,estimated,-29
8,m4,male,o,estimated,-35
8,f1,female,i,estimated,-42
8,m8,male,a,estimated,-39
8,m2,male,i,estimated,-46
8,f5,female,o,estimated,4
8,m5,male,a,estimated,-45
8,m2,male,o,estimated,-87
8,f5,female,a,estimated,-49
8,f6,female,i,estimated,-1
8,f4,female,i,estimated,-21
8,m4,male,a,estimated,-45
8,f5,female,i,estimated,-55
8,m1,male,i,estimated,-39
8,m8,male,o,estimated,-9
8,f4,female,a,estimated,-28
8,m5,male,i,estimated,-18
8,f8,female,a,estimated,-39
8,m2,male,a,estimated,-51
8,f4,female,o,estimated,0
9,m5,male,i,estimated,-15
9,m8,male,o,estimated,-19
9,f6,female,i,estimated,12
9,f1,female,i,estimated,-28
9,f1,female,a,estimated,-9
9,m2,male,a,estimated,-24
9,f8,female,o,estimated,-64
9,f4,female,o,estimated,-12
9,m4,male,a,estimated,-31
9,m5,male,a,estimated,-20
9,f6,female,a,estimated,-9
9,m1,male,o,estimated,-23
9,f4,female,i,estimated,-4
9,f5,female,i,estimated,0
9,f4,female,a,estimated,-17
9,m2,male,i,estimated,-40
9,m1,male,a,estimated,-37
9,f5,female,a,estimated,-20
9,m4,male,i,estimated,-59
9,m8,male,a,estimated,-11
9,f1,female,o,estimated,18
9,f5,female,o,estimated,-22
9,m5,male,o,estimated,-7
9,f8,female,i,estimated,-30
9,m2,male,o,estimated,-58
9,m8,male,i,estimated,-14
9,m4,male,o,estimated,-38
9,m1,male,i,estimated,-8
9,f6,female,o,estimated,-17
9,f8,female,a,estimated,-56
10,m5,male,o,estimated,-20
10,m8,male,a,estimated,-40
10,f8,female,i,estimated,-40
10,m1,male,a,estimated,-70
10,f6,female,o,estimated,-20
10,f5,female,i,estimated,-51
10,f8,female,o,estimated,-20
10,f5,female,a,estimated,-40
10,f5,female,o,estimated,-20
10,m4,male,a,estimated,-20
10,f4,female,o,estimated,-20
10,f1,female,o,estimated,0
10,m2,male,i,estimated,-40
10,m5,male,a,estimated,-40
10,m2,male,o,estimated,-50
10,m8,male,i,estimated,-40
10,f1,female,i,estimated,-39
10,f4,female,i,estimated,-20
10,f8,female,a,estimated,-51
10,f4,female,a,estimated,-20
10,f6,female,i,estimated,-39
10,m4,male,i,estimated,-9
10,m1,male,i,estimated,-72
10,f6,female,a,estimated,0
10,m8,male,o,estimated,-40
10,m5,male,i,estimated,0
10,m2,male,a,estimated,-40
10,m4,male,o,estimated,-30
10,f1,female,a,estimated,-40
10,m1,male,o,estimated,-20
11,f1,female,o,estimated,7
11,f8,female,o,estimated,-44
11,m4,male,o,estimated,-66
11,m5,male,i,estimated,-32
11,m8,male,i,estimated,-13
11,m2,male,i,estimated,-61
11,m4,male,a,estimated,-51
11,m2,male,o,estimated,-80
11,f8,female,i,estimated,-11
11,m1,male,o,estimated,-28
11,m1,male,i,estimated,-29
11,m8,male,o,estimated,-11
11,f8,female,a,estimated,-57
11,f4,female,i,estimated,-29
11,f1,female,a,estimated,-42
11,f5,female,o,estimated,0
11,m5,male,o,estimated,-39
11,f4,female,o,estimated,3
11,f5,female,i,estimated,-25
11,f1,female,i,estimated,-57
11,m5,male,a,estimated,-56
11,f6,female,o,estimated,0
11,f6,female,a,estimated,-21
11,f4,female,a,estimated,-39
11,m8,male,a,estimated,-14
11,f6,female,i,estimated,-32
11,f5,female,a,estimated,-27
11,m2,male,a,estimated,-30
11,m1,male,a,estimated,-49
11,m4,male,i,estimated,-26
12,f1,female,o,estimated,3
12,f6,female,a,estimated,-72
12,m5,male,a,estimated,-37
12,f1,female,i,estimated,11
12,f4,female,o,estimated,-41
12,m4,male,i,estimated,-58
12,m5,male,i,estimated,-12
12,m2,male,i,estimated,-19
12,m8,male,a,estimated,55
12,m8,male,o,estimated,-43
12,f5,female,a,estimated,-5
12,m4,male,a,estimated,34
12,f1,female,a,estimated,-24
12,f6,female,o,estimated,5
12,m1,male,i,estimated,-40
12,f8,female,a,estimated,-46
12,m4,male,o,estimated,-70
12,f5,female,o,estimated,-16
12,m2,male,o,estimated,-24
12,m1,male,a,estimated,-81
12,f8,female,i,estimated,-14
12,f4,female,a,estimated,-14
12,m2,male,a,estimated,6
12,f8,female,o,estimated,-3
12,m5,male,o,estimated,-57
12,f4,female,i,estimated,-3
12,f5,female,i,estimated,-37
12,m8,male,i,estimated,4
12,m1,male,o,estimated,-38
12,f6,female,i,estimated,-36
13,m5,male,a,estimated,-28
13,m8,male,o,estimated,-17
13,f4,female,i,estimated,13
13,m4,male,a,estimated,-19
13,m1,male,a,estimated,-36
13,m2,male,a,estimated,-29
13,m8,male,i,estimated,-26
13,f8,female,o,estimated,4
13,f1,female,o,estimated,-18
13,m8,male,a,estimated,-4
13,m2,male,i,estimated,0
13,m4,male,o,estimated,-17
13,m2,male,o,estimated,-45
13,f5,female,a,estimated,-20
13,f5,female,o,estimated,4
13,f1,female,a,estimated,10
13,f8,female,a,estimated,-7
13,f6,female,a,estimated,16
13,f5,female,i,estimated,-20
13,f4,female,o,estimated,22
13,f6,female,o,estimated,-31
13,m1,male,o,estimated,-12
13,f8,female,i,estimated,-20
13,m1,male,i,estimated,-2
13,m4,male,i,estimated,-10
13,f4,female,a,estimated,-10
13,m5,male,o,estimated,-4
13,m5,male,i,estimated,-10
13,f6,female,i,estimated,-13
13,f1,female,i,estimated,9
14,m2,male,o,estimated,-45
14,f1,female,a,estimated,22
14,f6,female,i,estimated,-37
14,m5,male,o,estimated,-19
14,m5,male,a,estimated,22
14,m1,male,i,estimated,6
14,f5,female,i,estimated,14
14,f4,female,a,estimated,-5
14,m8,male,a,estimated,-8
14,f8,female,a,estimated,-8
14,m1,male,a,estimated,-64
14,m5,male,i,estimated,3
14,m8,male,i,estimated,-2
14,f5,female,a,estimated,15
14,f6,female,a,estimated,6
14,f1,female,o,estimated,37
14,m4,male,o,estimated,-16
14,m2,male,i,estimated,-39
14,f6,female,o,estimated,3
14,m4,male,i,estimated,11
14,m4,male,a,estimated,-30
14,f1,female,i,estimated,-20
14,m2,male,a,estimated,-36
14,f4,female,i,estimated,-1
14,m1,male,o,estimated,-6
14,f5,female,o,estimated,-55
14,f4,female,o,estimated,17
14,f8,female,o,estimated,-10
14,f8,female,i,estimated,5
14,m8,male,o,estimated,-7
15,m8,male,i,estimated,-36
15,f8,female,o,estimated,-41
15,f6,female,o,estimated,9
15,f8,female,i,estimated,-29
15,m1,male,i,estimated,-22
15,m8,male,o,estimated,-10
15,m1,male,a,estimated,-64
15,f4,female,i,estimated,-26
15,m5,male,a,estimated,18
15,f5,female,i,estimated,0
15,f1,female,o,estimated,-25
15,f6,female,i,estimated,-8
15,m2,male,i,estimated,-12
15,f5,female,a,estimated,-12
15,f1,female,i,estimated,-17
15,m5,male,o,estimated,-6
15,m1,male,o,estimated,-10
15,f5,female,o,estimated,-22
15,m4,male,a,estimated,-29
15,f6,female,a,estimated,-20
15,f4,female,o,estimated,-2
15,f4,female,a,estimated,-12
15,m8,male,a,estimated,-5
15,m4,male,i,estimated,-49
15,m4,male,o,estimated,-25
15,f1,female,a,estimated,-12
15,m2,male,o,estimated,-54
15,m2,male,a,estimated,-22
15,m5,male,i,estimated,0
15,f8,female,a,estimated,-41
16,f6,female,i,estimated,-10
16,f8,female,a,estimated,-31
16,m5,male,o,estimated,-47
16,m4,male,a,estimated,-34
16,f6,female,a,estimated,-38
16,m4,male,o,estimated,-21
16,f4,female,a,estimated,-13
16,f4,female,i,estimated,-33
16,f8,female,o,estimated,3
16,f5,female,i,estimated,-25
16,f6,female,o,estimated,-14
16,m5,male,a,estimated,-29
16,f4,female,o,estimated,-13
16,m8,male,o,estimated,-20
16,m5,male,i,estimated,-42
16,m2,male,i,estimated,-24
16,m1,male,i,estimated,-20
16,m1,male,o,estimated,-36
16,m8,male,i,estimated,7
16,f1,female,o,estimated,5
16,m4,male,i,estimated,-24
16,m1,male,a,estimated,-38
16,f8,female,i,estimated,-15
16,f1,female,i,estimated,1
16,f1,female,a,estimated,-4
16,m2,male,a,estimated,-31
16,f5,female,o,estimated,-22
16,m2,male,o,estimated,-45
16,m8,male,a,estimated,-6
16,f5,female,a,estimated,-17
17,m4,male,a,estimated,-28
17,m8,male,a,estimated,-21
17,f1,female,o,estimated,21
17,m5,male,i,estimated,-30
17,m1,male,a,estimated,-45
17,f4,female,a,estimated,7
17,f4,female,i,estimated,-16
17,m8,male,i,estimated,-11
17,f6,female,o,estimated,3
17,f5,female,o,estimated,-19
17,f1,female,a,estimated,-8
17,f6,female,i,estimated,-29
17,m1,male,i,estimated,-53
17,m4,male,o,estimated,-40
17,f5,female,i,estimated,-28
17,m5,male,o,estimated,-16
17,f8,female,a,estimated,-30
17,f8,female,o,estimated,-42
17,m8,male,o,estimated,-13
17,m5,male,a,estimated,-35
17,f8,female,i,estimated,-18
17,m2,male,i,estimated,8
17,f6,female,a,estimated,-23
17,f1,female,i,estimated,-23
17,f5,female,a,estimated,3
17,m2,male,a,estimated,2
17,m2,male,o,estimated,-35
17,m1,male,o,estimated,24
17,m4,male,i,estimated,-24
17,f4,female,o,estimated,-4
18,f4,female,i,estimated,-34
18,f5,female,o,estimated,10
18,f8,female,o,estimated,-4
18,m8,male,o,estimated,-13
18,m2,male,a,estimated,32
18,f4,female,o,estimated,-19
18,f8,female,a,estimated,12
18,m1,male,a,estimated,1
18,f4,female,a,estimated,-37
18,m4,male,i,estimated,-5
18,m4,male,o,estimated,-16
18,m5,male,i,estimated,-3
18,m1,male,o,estimated,-2
18,m2,male,i,estimated,11
18,f6,female,o,estimated,57
18,f6,female,a,estimated,-5
18,f1,female,i,estimated,-8
18,f1,female,o,estimated,1
18,m8,male,i,estimated,-21
18,m2,male,o,estimated,-34
18,m5,male,o,estimated,-10
18,m5,male,a,estimated,-31
18,f6,female,i,estimated,24
18,f8,female,i,estimated,-18
18,f5,female,i,estimated,-14
18,f1,female,a,estimated,-10
18,m4,male,a,estimated,23
18,m1,male,i,estimated,13
18,m8,male,a,estimated,17
18,f5,female,a,estimated,9
19,f1,female,o,estimated,10
19,f4,female,o,estimated,-43
19,m8,male,i,estimated,-44
19,f1,female,i,estimated,-4
19,m4,male,o,estimated,-65
19,m8,male,o,estimated,-52
19,f5,female,i,estimated,-47
19,f4,female,a,estimated,-4
19,f1,female,a,estimated,-22
19,m5,male,o,estimated,-45
19,f8,female,a,estimated,-29
19,f8,female,o,estimated,-43
19,f6,female,i,estimated,-43
19,m1,male,a,estimated,-78
19,m2,male,a,estimated,-49
19,m2,male,i,estimated,-6
19,f5,female,a,estimated,-53
19,f6,female,a,estimated,-1
19,m4,male,i,estimated,-65
19,m2,male,o,estimated,-61
19,f5,female,o,estimated,-19
19,m8,male,a,estimated,-46
19,m1,male,i,estimated,-47
19,f8,female,i,estimated,-42
19,f4,female,i,estimated,-39
19,m1,male,o,estimated,-5
19,f6,female,o,estimated,-31
19,m5,male,a,estimated,-52
19,m4,male,a,estimated,-39
19,m5,male,i,estimated,-33
20,f4,female,o,estimated,-14
20,m8,male,o,estimated,-7
20,f6,female,a,estimated,6
20,m8,male,i,estimated,22
20,m2,male,o,estimated,-15
20,f4,female,i,estimated,-21
20,f8,female,i,estimated,-23
20,m5,male,i,estimated,21
20,m5,male,a,estimated,69
20,f5,female,o,estimated,-14
20,m1,male,o,estimated,-15
20,f1,female,i,estimated,-8
20,m1,male,i,estimated,0
20,m5,male,o,estimated,-63
20,f1,female,o,estimated,-44
20,m4,male,a,estimated,27
20,m4,male,i,estimated,-23
20,f8,female,a,estimated,19
20,f6,female,o,estimated,-47
20,f5,female,a,estimated,-32
20,f1,female,a,estimated,56
20,m2,male,a,estimated,0
20,f5,female,i,estimated,-24
20,f6,female,i,estimated,42
20,m2,male,i,estimated,-61
20,f8,female,o,estimated,-40
20,m4,male,o,estimated,64
20,f4,female,a,estimated,32
20,m1,male,a,estimated,44
20,m8,male,a,estimated,0
21,m1,male,a,estimated,-44
21,f8,female,a,estimated,-31
21,f5,female,o,estimated,14
21,f4,female,a,estimated,-15
21,m8,male,i,estimated,-11
21,m5,male,i,estimated,-62
21,f5,female,i,estimated,-24
21,f6,female,i,estimated,-6
21,f4,female,i,estimated,3
21,m4,male,o,estimated,-62
21,m4,male,a,estimated,-51
21,m5,male,a,estimated,-16
21,f8,female,i,estimated,-40
21,m2,male,i,estimated,-35
21,f1,female,a,estimated,-7
21,f5,female,a,estimated,-8
21,m8,male,o,estimated,-77
21,m4,male,i,estimated,-15
21,m8,male,a,estimated,17
21,m1,male,i,estimated,-46
21,f1,female,i,estimated,54
21,f6,female,o,estimated,16
21,f8,female,o,estimated,-3
21,f1,female,o,estimated,6
21,m1,male,o,estimated,32
21,f6,female,a,estimated,35
21,m2,male,a,estimated,-60
21,m2,male,o,estimated,-38
21,m5,male,o,estimated,-17
21,f4,female,o,estimated,18
22,m8,male,o,estimated,-37
22,f6,female,o,estimated,11
22,m1,male,i,estimated,-40
22,m2,male,i,estimated,-50
22,f1,female,o,estimated,-15
22,f8,female,i,estimated,-1
22,f1,female,a,estimated,-13
22,m1,male,a,estimated,-24
22,m1,male,o,estimated,-19
22,f5,female,a,estimated,-15
22,f6,female,a,estimated,-1
22,f5,female,i,estimated,-25
22,m8,male,a,estimated,-46
22,f4,female,i,estimated,5
22,f6,female,i,estimated,-41
22,f4,female,a,estimated,-13
22,m5,male,o,estimated,-78
22,m4,male,a,estimated,2
22,m2,male,a,estimated,-32
22,m4,male,i,estimated,-50
22,f8,female,o,estimated,-38
22,m8,male,i,estimated,-33
22,m5,male,i,estimated,-21
22,m2,male,o,estimated,-69
22,f4,female,o,estimated,-28
22,m5,male,a,estimated,-29
22,f8,female,a,estimated,-1
22,m4,male,o,estimated,-33
22,f1,female,i,estimated,-1
22,f5,female,o,estimated,-2
23,m1,male,i,estimated,-24
23,m2,male,i,estimated,-9
23,m8,male,o,estimated,-24
23,m5,male,a,estimated,-4
23,f6,female,i,estimated,-18
23,f1,female,o,estimated,1
23,f1,female,a,estimated,-4
23,f5,female,i,estimated,-8
23,m4,male,i,estimated,-21
23,m2,male,o,estimated,-17
23,f8,female,a,estimated,-15
23,f8,female,i,estimated,-11
23,m5,male,i,estimated,-12
23,f4,female,i,estimated,-4
23,f4,female,a,estimated,-7
23,f4,female,o,estimated,-2
23,m5,male,o,estimated,-20
23,f6,female,o,estimated,-8
23,m1,male,a,estimated,-13
23,m8,male,a,estimated,-7
23,m8,male,i,estimated,0
23,m4,male,a,estimated,-12
23,m4,male,o,estimated,-5
23,f1,female,i,estimated,-1
23,m2,male,a,estimated,-6
23,f5,female,o,estimated,-8
23,f8,female,o,estimated,-17
23,m1,male,o,estimated,-6
23,f6,female,a,estimated,-9
23,f5,female,a,estimated,-8
24,m1,male,i,estimated,-9
24,m8,male,i,estimated,2
24,m4,male,a,estimated,10
24,m5,male,a,estimated,-6
24,f1,female,a,estimated,-11
24,f4,female,a,estimated,-8
24,f8,female,o,estimated,-1
24,m4,male,i,estimated,-21
24,m5,male,o,estimated,10
24,f6,female,i,estimated,-16
24,m1,male,o,estimated,-2
24,f8,female,i,estimated,-8
24,m2,male,o,estimated,-30
24,m1,male,a,estimated,-45
24,m8,male,o,estimated,-44
24,f4,female,i,estimated,3
24,m2,male,a,estimated,4
24,f1,female,o,estimated,12
24,f5,female,i,estimated,3
24,m8,male,a,estimated,-6
24,m5,male,i,estimated,-37
24,f1,female,i,estimated,-50
24,f6,female,a,estimated,-32
24,f4,female,o,estimated,18
24,f5,female,o,estimated,1
